Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene:AT1G69540	-	1	-	26145001	26147751	0.681365	0.269416	0.483548
gene:AT1G69550	-	1	-	26148021	26153600	0.695856	0.254637	0.457021
gene:AT1G09067	-	1	+	26148056	26148296	0.012153	0.004447	0.007982
gene:AT1G69560	-	1	+	26157702	26159094	0.704214	0.257695	0.462511
gene:AT1G69530	-	1	+	26141726	26143538	177.357864	69.219154	124.234444
gene:AT1G69570	-	1	-	26161528	26163715	11.314781	4.140450	7.431275
gene:AT1G69572	-	1	+	26161551	26162791	2.125629	1.084076	1.945698
gene:AT1G69600	-	1	+	26182156	26183546	0.899353	0.329103	0.590673
gene:AT1G09073	-	1	-	26183486	26183684	0.000000	0.000000	0.000000
gene:AT1G69580	-	1	+	26171856	26174022	23.285841	8.736295	15.679892
gene:AT1G69587	-	1	-	26175566	26179389	5.511547	4.760357	8.543882
gene:AT1G69588	-	1	+	26178042	26178925	6.595022	2.413335	4.331451
gene:AT1G69610	-	1	+	26186713	26189568	14.927036	5.539847	9.942910
gene:AT1G69620	-	1	+	26189775	26191404	252.139847	92.266258	165.599350
gene:AT1G09083	-	1	+	26190297	26190434	19.615942	7.178118	12.883277
gene:AT1G09087	-	1	+	26190603	26190685	23.518072	8.606036	15.446101
gene:AT1G69660	-	1	-	26199623	26200603	0.313218	0.114617	0.205714
gene:AT1G09103	-	1	+	26209717	26210001	0.838596	0.306870	0.550770
gene:AT1G69640	-	1	-	26193618	26195726	88.326218	32.321465	58.010525
gene:AT1G69670	-	1	-	26201986	26204795	1.434041	0.524763	0.941844
gene:AT1G69680	-	1	+	26204805	26206991	12.950593	4.739048	8.505636
gene:AT1G69690	-	1	+	26216009	26218071	24.800777	9.075419	16.288551
gene:AT1G69710	-	1	+	26222004	26226664	0.378690	0.139023	0.249518
gene:AT1G69700	-	1	+	26220190	26221870	90.801979	33.227428	59.636543
gene:AT1G69720	-	1	+	26226731	26228580	7.189741	2.969380	5.329440
gene:AT1G69730	-	1	-	26228565	26231375	5.493384	2.010210	3.607922
gene:AT1G69760	-	1	-	26239260	26240843	15.057449	5.510015	9.889369
gene:AT1G69750	-	1	+	26235071	26238542	28.002560	22.113167	39.688683
gene:AT1G69740	-	1	+	26231620	26235043	225.861160	91.789658	164.743958
gene:AT1G69770	-	1	-	26248118	26253687	24.422375	8.936950	16.040026
gene:AT1G69790	-	1	+	26266592	26269013	1.550328	0.593472	1.065164
gene:AT1G69780	-	1	+	26258788	26260781	24.062698	8.805332	15.803799
gene:AT1G69800	-	1	-	26274195	26276336	22.821524	8.669677	15.560324
gene:AT1G69810	-	1	-	26276948	26279255	19.350000	8.594817	15.425969
gene:AT1G69840	-	1	-	26293588	26295922	43.710670	22.051603	39.578186
gene:AT1G69830	-	1	-	26288228	26293173	313.160522	114.595734	205.676254
gene:AT1G69850	-	1	-	26296540	26300684	80.468033	29.445898	52.849461
gene:AT1G69870	-	1	+	26315787	26320233	77.833885	28.481977	51.119419
gene:AT1G69900	-	1	-	26326216	26327965	5.172435	1.892764	3.397130
gene:AT1G69880	-	1	+	26321398	26323002	71.754074	26.257174	47.126343
gene:AT1G69890	-	1	-	26323086	26324946	20.971857	7.674292	13.773809
gene:AT1G69910	-	1	+	26329863	26332426	13.564743	4.963785	8.908996
gene:AT1G69920	-	1	-	26334250	26335630	11.394815	4.169737	7.483839
gene:AT1G69930	-	1	-	26337481	26338818	5.112236	1.870735	3.357593
gene:AT1G69935	-	1	-	26341494	26343231	44.684151	16.351398	29.347471
gene:AT1G69970	-	1	-	26352563	26354613	7.277913	4.637487	8.323356
gene:AT1G69960	-	1	-	26348721	26350697	106.797424	39.080688	70.141968
gene:AT1G69990	-	1	-	26360235	26362010	0.141892	0.051923	0.093191
gene:AT1G09127	-	1	+	26355788	26356179	0.000000	0.000000	0.000000
gene:AT1G69980	-	1	-	26355874	26357731	41.748379	15.277103	27.419327
gene:AT1G70020	-	1	+	26377370	26378359	3.185520	1.165686	2.092173
gene:AT1G70000	-	1	-	26362979	26364878	14.133410	5.171879	9.282482
gene:AT1G70030	-	1	+	26378641	26380379	0.554236	0.358256	0.642997
gene:AT1G70080	-	1	-	26394492	26397603	0.178450	0.065301	0.117202
gene:AT1G70060	-	1	+	26383216	26389916	37.641705	14.733943	26.444462
gene:AT1G70070	-	1	-	26390016	26394196	53.866863	19.711657	35.378456
gene:AT1G70110	-	1	-	26406238	26408343	0.000000	0.000000	0.000000
gene:AT1G70130	-	1	-	26409601	26411828	0.235047	0.086011	0.154373
gene:AT1G70090	-	1	+	26400694	26402815	14.045240	5.176948	9.291580
gene:AT1G70100	-	1	+	26402978	26406190	40.758881	19.032888	34.160206
gene:AT1G70140	-	1	-	26412500	26415258	8.087281	2.959402	5.311531
gene:AT1G70170	-	1	+	26423874	26425356	0.867161	0.317323	0.569530
gene:AT1G70175	-	1	-	26424853	26425340	0.000000	0.000000	0.000000
gene:AT1G70150	-	1	+	26416872	26419788	13.719676	5.020480	9.010752
gene:AT1G70160	-	1	+	26419894	26422531	144.078094	52.722908	94.627014
gene:AT1G70180	-	1	+	26426269	26429409	22.185879	11.650520	20.910339
gene:AT1G70190	-	1	+	26430498	26432270	10.965258	5.079607	9.116873
gene:AT1G70200	-	1	-	26432297	26434538	75.316185	27.560667	49.465851
gene:AT1G09143	-	1	+	26433397	26433497	0.663230	0.242698	0.435593
gene:AT1G70220	-	1	-	26446084	26448058	1.316495	0.494493	0.887516
gene:AT1G70230	-	1	+	26450166	26452039	4.693684	1.717573	3.082698
gene:AT1G70210	-	1	+	26439556	26443007	41.658020	15.244039	27.359982
gene:AT1G70209	-	1	-	26439653	26439796	0.000000	0.000000	0.000000
gene:AT1G70250	-	1	+	26452847	26456305	8.766120	3.207811	5.757376
gene:AT1G70270	-	1	+	26464226	26464919	1.445245	0.673451	1.208709
gene:AT1G70260	-	1	-	26456774	26459570	14.289474	5.228988	9.384981
gene:AT1G70280	-	1	-	26465804	26468804	39.211376	14.961494	26.852871
gene:AT1G70290	-	1	-	26470795	26474833	103.295013	37.799042	67.841675
gene:AT1G70300	-	1	-	26477743	26481630	30.593290	11.195090	20.092934
gene:AT1G70310	-	1	-	26485238	26487595	151.177979	55.320992	99.290047
gene:AT1G70330	-	1	+	26502909	26504619	69.554703	25.452351	45.681850
gene:AT1G70335	-	1	-	26502917	26503258	0.000000	0.000000	0.000000
gene:AT1G70340	-	1	-	26503961	26506672	7.356408	2.691952	4.831511
gene:AT1G09167	-	1	+	26506106	26506404	0.000000	0.000000	0.000000
gene:AT1G70350	-	1	-	26507040	26508356	17.356241	6.351219	11.399160
gene:AT1G70360	-	1	+	26508486	26509325	12.423809	4.546280	8.159657
gene:AT1G70320	-	1	-	26488454	26501652	90.626556	33.163235	59.521336
gene:AT1G70370	-	1	-	26512681	26515255	131.877243	52.366653	93.987610
gene:AT1G70420	-	1	-	26539542	26540818	29.056381	10.632685	19.083530
gene:AT1G70430	-	1	+	26545189	26549216	6.137197	2.643130	4.743886
gene:AT1G70440	-	1	-	26548952	26550636	1.711382	0.647243	1.161671
gene:AT1G70450	-	1	+	26552576	26554559	0.181331	0.066355	0.119094
gene:AT1G70460	-	1	+	26555705	26559322	2.538990	0.929100	1.667547
gene:AT1G70470	-	1	-	26559359	26560123	23.096731	8.451853	15.169375
gene:AT1G70475	-	1	+	26559661	26561232	0.000000	0.000000	0.000000
gene:AT1G70410	-	1	-	26533824	26538437	161.936157	83.535065	149.928619
gene:AT1G70500	-	1	-	26566398	26568871	1.285549	0.470425	0.844318
gene:AT1G70505	-	1	+	26570226	26572821	3.799476	1.598194	2.868436
gene:AT1G70510	-	1	+	26576486	26582879	0.485230	0.178735	0.320793
gene:AT1G70518	-	1	+	26583570	26584684	13.642527	4.992249	8.960082
gene:AT1G70520	-	1	-	26584729	26587628	4.583854	1.677383	3.010565
gene:AT1G70480	-	1	+	26561716	26563952	55.321011	22.367279	40.144764
gene:AT1G70490	-	1	-	26563718	26565865	79.796906	53.933502	96.799782
gene:AT1G70530	-	1	-	26588391	26591776	41.242077	16.055069	28.815620
gene:AT1G70550	-	1	+	26597067	26600445	16.925850	6.214682	11.154103
gene:AT1G70560	-	1	+	26604855	26607652	10.352714	3.788398	6.799413
gene:AT1G70581	-	1	+	26616267	26616996	0.931507	0.340869	0.611791
gene:AT1G70590	-	1	+	26618099	26620421	26.072750	9.540876	17.123953
gene:AT1G70570	-	1	+	26608600	26612349	64.791321	24.908787	44.706261
gene:AT1G70580	-	1	+	26612359	26616071	93.341698	39.794891	71.423820
gene:AT1G70670	-	1	+	26644565	26646200	33.078487	12.104506	21.725151
gene:AT1G70640	-	1	+	26636110	26637876	1.415310	0.517908	0.929541
gene:AT1G70645	-	1	+	26638000	26638107	0.695601	0.254543	0.456854
gene:AT1G70650	-	1	+	26638075	26642268	2.779375	1.301492	2.335916
gene:AT1G70660	-	1	+	26640565	26642149	193.831070	73.556374	132.018875
gene:AT1G70690	-	1	+	26651840	26653643	16.998592	6.220344	11.164265
gene:AT1G70600	-	1	-	26620821	26621779	432.949951	158.430618	284.351074
gene:AT1G70610	-	1	+	26621899	26626508	67.897865	25.103542	45.055805
gene:AT1G70620	-	1	+	26626528	26631104	110.792152	43.385826	77.868828
gene:AT1G70630	-	1	+	26631112	26634259	11.585382	4.334043	7.778734
gene:AT1G70700	-	1	+	26654529	26657350	80.250542	32.781208	58.835670
gene:AT1G70720	-	1	+	26666383	26667305	0.440953	0.173615	0.311604
gene:AT1G70710	-	1	-	26659129	26663337	72.503120	26.531275	47.618298
gene:AT1G70740	-	1	-	26673563	26676042	10.784946	4.204934	7.547010
gene:AT1G70750	-	1	-	26679872	26683355	15.228278	5.572527	10.001565
gene:AT1G70730	-	1	-	26668646	26673166	91.236565	33.386456	59.921974
gene:AT1G09193	-	1	-	26687058	26688031	54.754429	20.036444	35.961388
gene:AT1G70760	-	1	+	26687202	26688384	542.001465	198.336151	355.973480
gene:AT1G70770	-	1	-	26687798	26691281	69.533951	28.969982	51.995289
gene:AT1G70780	-	1	-	26695166	26696392	301.144379	110.198624	197.784363
gene:AT1G70830	-	1	-	26709889	26711587	5.548620	2.218452	3.981674
gene:AT1G70860	-	1	-	26718070	26719211	0.000000	0.000000	0.000000
gene:AT1G70880	-	1	-	26722846	26723978	0.000000	0.000000	0.000000
gene:AT1G70850	-	1	-	26714866	26716901	24.826435	9.211915	16.533533
gene:AT1G70890	-	1	-	26725521	26726652	19.471388	7.125221	12.788338
gene:AT1G70895	-	1	+	26727555	26729374	3.471978	1.270511	2.280311
gene:AT1G70920	-	1	+	26735894	26738665	6.795282	2.673799	4.798931
gene:AT1G70900	-	1	+	26731782	26734022	79.945580	29.254715	52.506325
gene:AT1G70790	-	1	+	26699321	26702544	18.116283	13.655313	24.508539
gene:AT1G70800	-	1	+	26702493	26703926	8.420188	3.081223	5.530176
gene:AT1G70810	-	1	+	26703966	26705360	84.538681	30.935480	55.522964
gene:AT1G70820	-	1	+	26705420	26708265	433.903198	164.894394	295.952240
gene:AT1G70949	-	1	-	26752401	26752664	0.000000	0.000000	0.000000
gene:AT1G70950	-	1	+	26752597	26755407	10.028307	3.669687	6.586350
gene:AT1G70940	-	1	+	26742940	26746469	75.382767	27.585032	49.509583
gene:AT1G70990	-	1	-	26767250	26768215	3.214286	1.176213	2.111065
gene:AT1G09207	-	1	-	26772596	26772881	0.457928	0.167571	0.300756
gene:AT1G09213	-	1	+	26772633	26772935	0.392847	0.143756	0.258012
gene:AT1G71000	-	1	-	26768792	26770177	0.649079	0.256418	0.460218
gene:AT1G70980	-	1	+	26762041	26764623	26.604101	9.735315	17.472931
gene:AT1G70985	-	1	-	26764672	26765285	11.511400	4.212399	7.560410
gene:AT1G09217	-	1	+	26794196	26794614	0.718377	0.262878	0.471813
gene:AT1G71010	-	1	+	26782048	26788973	61.219452	22.402208	40.207458
gene:AT1G71015	-	1	-	26788861	26790262	5.691538	2.578607	4.628081
gene:AT1G71020	-	1	-	26790549	26793319	44.246330	17.632555	31.646889
gene:AT1G71030	-	1	-	26795052	26796532	287.890289	118.791962	213.207657
gene:AT1G71050	-	1	-	26803097	26804292	13.294175	4.864776	8.731293
gene:AT1G71040	-	1	-	26796725	26800483	74.522369	27.270184	48.944492
gene:AT1G71060	-	1	-	26805651	26807183	8.870950	3.246172	5.826226
gene:AT1G71070	-	1	-	26807183	26809520	62.529415	22.881567	41.067810
gene:AT1G71080	-	1	-	26809720	26811848	75.841492	27.752895	49.810856
gene:AT1G71090	-	1	+	26812156	26814173	45.139248	16.517935	29.646368
gene:AT1G71100	-	1	+	26814260	26815922	18.563438	6.792972	12.192018
gene:AT1G71140	-	1	+	26824564	26826914	0.000000	0.000000	0.000000
gene:AT1G71150	-	1	+	26827146	26828674	0.189708	0.071848	0.128953
gene:AT1G71110	-	1	+	26817878	26821094	10.845311	3.968656	7.122938
gene:AT1G71120	-	1	-	26821072	26822487	0.980969	0.358969	0.644277
gene:AT1G71130	-	1	+	26822517	26823671	24.583549	8.995929	16.145882
gene:AT1G71170	-	1	+	26830603	26832123	21.073635	7.711536	13.840655
gene:AT1G71180	-	1	+	26832267	26833709	22.483803	8.227562	14.766818
gene:AT1G71190	-	1	-	26833406	26835060	41.033516	15.015512	26.949821
gene:AT1G71200	-	1	-	26835200	26837991	8.583453	5.149633	9.242556
gene:AT1G71230	-	1	+	26852406	26854419	8.099642	2.963925	5.319649
gene:AT1G71210	-	1	-	26838289	26841507	12.447966	4.555120	8.175524
gene:AT1G71220	-	1	+	26841550	26851959	76.901428	28.698883	51.508717
gene:AT1G71240	-	1	+	26855331	26859844	35.132111	13.399615	24.049612
gene:AT1G71250	-	1	+	26860110	26861726	0.000000	0.000000	0.000000
gene:AT1G71260	-	1	-	26861657	26863454	44.986111	16.461897	29.545792
gene:AT1G09223	-	1	+	26861970	26862189	0.000000	0.000000	0.000000
gene:AT1G71270	-	1	+	26863587	26870015	57.204914	20.933157	37.570808
gene:AT1G71280	-	1	-	26870093	26872152	0.841736	0.308019	0.552832
gene:AT1G71290	-	1	+	26872643	26873242	0.000000	0.000000	0.000000
gene:AT1G09227	-	1	+	26873395	26873938	0.000000	0.000000	0.000000
gene:AT1G71300	-	1	+	26874064	26878319	0.000000	0.000000	0.000000
gene:AT1G71310	-	1	-	26877745	26880064	9.907872	5.306584	9.524250
gene:AT1G09233	-	1	+	26878908	26879174	0.000000	0.000000	0.000000
gene:AT1G71340	-	1	-	26885170	26888364	35.713161	13.068620	23.455542
gene:AT1G71350	-	1	-	26888368	26891284	30.592300	11.194728	20.092283
gene:AT1G71380	-	1	-	26899765	26901976	0.641658	0.234804	0.421425
gene:AT1G71360	-	1	-	26891956	26894856	9.904461	4.428004	7.947377
gene:AT1G71450	-	1	+	26927012	26928056	0.000000	0.000000	0.000000
gene:AT1G71460	-	1	-	26927984	26930347	7.658206	2.802389	5.029725
gene:AT1G71400	-	1	+	26909792	26912597	0.029936	0.010955	0.019661
gene:AT1G71410	-	1	-	26912726	26917732	46.610447	17.092218	30.677094
gene:AT1G71420	-	1	-	26917786	26920099	1.772688	0.648685	1.164259
gene:AT1G09247	-	1	-	26920412	26920721	0.000000	0.000000	0.000000
gene:AT1G71430	-	1	+	26920440	26921152	26.892824	9.840968	17.662558
gene:AT1G71440	-	1	-	26921060	26924431	42.539364	15.566551	27.938828
gene:AT1G71520	-	1	+	26938369	26939267	1.482759	0.542590	0.973840
gene:AT1G71690	-	1	+	26947754	26949248	0.891459	0.326214	0.585489
gene:AT1G71691	-	1	-	26948743	26951547	0.000000	0.000000	0.000000
gene:AT1G71528	-	1	-	26939500	26942952	4.540497	2.475646	4.443285
gene:AT1G71530	-	1	+	26939567	26942952	2.004863	0.810529	1.454737
gene:AT1G71692	-	1	-	26952545	26955127	9.818105	3.592767	6.448294
gene:AT1G71480	-	1	+	26931852	26933313	134.589188	49.860714	89.489944
gene:AT1G09253	-	1	-	26932071	26932467	1.115841	0.408323	0.732857
gene:AT1G71490	-	1	-	26932905	26935825	3.488633	1.276605	2.291250
gene:AT1G09257	-	1	+	26933746	26934487	1.394879	0.510432	0.916123
gene:AT1G71500	-	1	+	26935982	26937607	644.964600	236.013748	423.597168
gene:AT1G71695	-	1	+	26964087	26966688	204.722977	74.914864	134.457108
gene:AT1G71696	-	1	+	26966766	26970603	30.569235	11.562205	20.751833
gene:AT1G71697	-	1	+	26970968	26973464	32.821297	12.010391	21.556234
gene:AT1G71700	-	1	+	26973389	26973459	0.000007	0.000003	0.000005
gene:AT1G71710	-	1	-	26973567	26981046	45.680038	17.971220	32.254723
gene:AT1G09263	-	1	+	26979604	26979846	0.000000	0.000000	0.000000
gene:AT1G71740	-	1	+	26987245	26987637	13.096692	4.792510	8.601591
gene:AT1G71750	-	1	-	26987775	26989199	15.363418	5.857797	10.513567
gene:AT1G71760	-	1	+	26989318	26990617	3.717703	1.430231	2.566976
gene:AT1G71770	-	1	-	26990525	26994259	0.090839	0.033241	0.059661
gene:AT1G71780	-	1	-	26994977	26996673	36.373344	13.310202	23.889133
gene:AT1G71790	-	1	+	26996805	26999067	12.282901	4.494717	8.067113
gene:AT1G71720	-	1	+	26983615	26985990	89.268929	34.121025	61.240376
gene:AT1G71730	-	1	-	26985969	26986909	83.202896	30.446676	54.645653
gene:AT1G71800	-	1	+	26999374	27002458	25.584385	9.362166	16.803205
gene:AT1G71810	-	1	-	27002414	27008184	58.168049	21.285601	38.203369
gene:AT1G71828	-	1	-	27017801	27018315	0.000000	0.000000	0.000000
gene:AT1G71830	-	1	+	27018158	27022117	3.119455	1.141511	2.048783
gene:AT1G71840	-	1	+	27022138	27024551	50.023201	18.305134	32.854031
gene:AT1G71850	-	1	-	27024731	27026363	13.090631	4.790292	8.597610
gene:AT1G71820	-	1	+	27009564	27017124	76.387794	29.328638	52.639008
gene:AT1G71870	-	1	-	27032221	27035182	9.265694	3.390622	6.085484
gene:AT1G71860	-	1	+	27026677	27029092	85.087761	31.251884	56.090843
gene:AT1G71865	-	1	+	27029116	27030560	33.363464	12.208788	21.912317
gene:AT1G09267	-	1	-	27029396	27029649	1.492126	0.546018	0.979992
gene:AT1G71866	-	1	-	27030427	27031461	1.841137	0.710141	1.274561
gene:AT1G71890	-	1	+	27058381	27060786	0.597423	0.218617	0.392373
gene:AT1G71880	-	1	+	27054030	27056464	57.168777	20.919935	37.547070
gene:AT1G71910	-	1	+	27064932	27066109	3.607810	1.320216	2.369523
gene:AT1G71900	-	1	+	27061461	27064530	24.918398	9.510329	17.069128
gene:AT1G71930	-	1	+	27074702	27077991	1.214672	0.512130	0.919170
gene:AT1G71920	-	1	+	27066948	27069166	11.572536	5.034790	9.036434
gene:AT1G09293	-	1	+	27090633	27090945	0.492013	0.180044	0.323142
gene:AT1G71940	-	1	+	27078524	27080248	25.846157	9.632977	17.289253
gene:AT1G71950	-	1	-	27080184	27081641	102.996101	37.689659	67.645355
gene:AT1G09287	-	1	+	27080516	27081002	2.576180	0.942709	1.691973
gene:AT1G71960	-	1	-	27082394	27088248	14.105426	5.161639	9.264103
gene:AT1G71970	-	1	+	27092893	27094035	48.560806	17.769995	31.893566
gene:AT1G71980	-	1	+	27097703	27100202	86.702034	31.727123	56.943802
gene:AT1G71990	-	1	+	27100210	27102292	11.399739	4.171539	7.487073
gene:AT1G72050	-	1	+	27115016	27117509	20.236599	7.700505	13.820857
gene:AT1G72060	-	1	+	27118177	27119011	4.901963	1.793790	3.219491
gene:AT1G72070	-	1	-	27118621	27119918	14.139132	5.731464	10.286824
gene:AT1G09297	-	1	+	27119300	27119697	1.612366	0.590018	1.058963
gene:AT1G72010	-	1	+	27107558	27109275	58.565773	21.431141	38.464584
gene:AT1G72020	-	1	-	27109291	27110593	324.450623	118.727142	213.091339
gene:AT1G72030	-	1	+	27110832	27111932	78.377251	28.680811	51.476284
gene:AT1G72040	-	1	-	27111894	27114399	53.566708	19.601818	35.181320
gene:AT1G72120	-	1	+	27132014	27134101	6.014591	2.200937	3.950238
gene:AT1G72125	-	1	+	27134108	27136403	2.131078	0.779831	1.399641
gene:AT1G72090	-	1	+	27123567	27126950	46.527218	17.025839	30.557951
gene:AT1G72140	-	1	+	27141765	27144490	3.813929	1.395642	2.504896
gene:AT1G72130	-	1	+	27137102	27139384	68.258408	26.176268	46.981136
gene:AT1G72170	-	1	+	27156321	27157809	17.628654	6.450904	11.578074
gene:AT1G72175	-	1	+	27157875	27159735	15.751990	7.699049	13.818242
gene:AT1G72150	-	1	+	27148261	27150994	441.216003	161.455444	289.779999
gene:AT1G72160	-	1	-	27153555	27155793	170.351685	62.337280	111.882866
gene:AT1G72220	-	1	-	27184245	27185883	3.820622	1.398091	2.509292
gene:AT1G72210	-	1	+	27179458	27182456	4.900163	2.344723	4.208306
gene:AT1G72240	-	1	+	27190036	27190754	0.332406	0.121638	0.218316
gene:AT1G72230	-	1	+	27188036	27189358	16.889830	6.180543	11.092833
gene:AT1G72180	-	1	+	27162820	27167430	37.056168	13.560070	24.337597
gene:AT1G72190	-	1	-	27167363	27169754	23.877800	8.737672	15.682363
gene:AT1G72200	-	1	-	27169759	27171410	5.565375	2.036554	3.655204
gene:AT1G72270	-	1	-	27199623	27209096	0.054841	0.020068	0.036018
gene:AT1G72250	-	1	+	27192740	27198379	11.406235	4.181049	7.504141
gene:AT1G72260	-	1	-	27198356	27199468	0.000000	0.000000	0.000000
gene:AT1G72300	-	1	-	27217368	27221265	0.579015	0.211881	0.380283
gene:AT1G72275	-	1	-	27209404	27211500	9.369360	3.675382	6.596571
gene:AT1G72280	-	1	-	27211821	27214688	7.790884	2.850940	5.116864
gene:AT1G72310	-	1	+	27225665	27227545	23.380648	8.555747	15.355844
gene:AT1G72320	-	1	-	27228059	27233167	22.642328	9.268249	16.634640
gene:AT1G72350	-	1	-	27239273	27239947	0.360000	0.131736	0.236439
gene:AT1G72330	-	1	+	27233418	27236822	3.089587	1.151648	2.066977
gene:AT1G72340	-	1	+	27236797	27238720	50.657253	20.319883	36.470100
gene:AT1G72416	-	1	-	27258747	27260521	27.367760	11.457828	20.564497
gene:AT1G72420	-	1	-	27261087	27263828	10.971991	5.656041	10.151455
gene:AT1G72430	-	1	-	27264602	27265806	48.685478	17.815617	31.975447
gene:AT1G72360	-	1	+	27241696	27242968	19.356638	8.874952	15.928753
gene:AT1G72370	-	1	-	27242845	27244931	644.492615	235.841034	423.287170
gene:AT1G72390	-	1	+	27245082	27251672	26.495974	9.843126	17.666430
gene:AT1G72410	-	1	-	27251710	27257081	49.959915	18.281975	32.812466
gene:AT1G72460	-	1	+	27279341	27281830	0.073719	0.026976	0.048417
gene:AT1G72440	-	1	-	27268092	27273935	22.653078	8.289506	14.877995
gene:AT1G72450	-	1	-	27273968	27276562	41.950653	19.985191	35.869396
gene:AT1G72490	-	1	-	27288900	27291107	3.042276	1.441586	2.587357
gene:AT1G72470	-	1	+	27283628	27285973	14.232737	5.208226	9.347718
gene:AT1G72480	-	1	-	27285999	27288522	47.313183	17.313448	31.074156
gene:AT1G72500	-	1	-	27295147	27298715	56.158543	21.683611	38.917721
gene:AT1G72510	-	1	+	27303323	27304927	84.350395	32.719334	58.724621
gene:AT1G72520	-	1	+	27308513	27312756	3.026592	1.107530	1.987792
gene:AT1G72530	-	1	+	27312954	27314644	4.051841	1.496191	2.685362
gene:AT1G09317	-	1	-	27314141	27314462	0.000000	0.000000	0.000000
gene:AT1G72540	-	1	-	27314877	27316669	6.294835	2.303487	4.134295
gene:AT1G72545	-	1	+	27315740	27316417	0.635199	0.232440	0.417183
gene:AT1G72550	-	1	-	27319688	27324112	97.865417	35.970634	64.560051
gene:AT1G72560	-	1	-	27324367	27330031	19.969093	7.709620	13.837217
gene:AT1G09323	-	1	+	27329573	27329778	0.000000	0.000000	0.000000
gene:AT1G72630	-	1	+	27344181	27345585	83.669014	30.617243	54.951790
gene:AT1G72600	-	1	+	27338034	27340328	30.719572	12.303145	22.081671
gene:AT1G09327	-	1	-	27338062	27338829	0.070023	0.025624	0.045989
